City,AQI,PM2.5,PM10,NO2,CO,SO2,O3,Temperature (°C),Humidity (%),Wind Speed (km/h),Rainfall (mm),Pressure (hPa),Vehicle Count,Industrial Activity Index,Health Impact Score
Rajkot,304,196.5495296,48.07782705,50.93366523,7.660640616,39.9392317,46.89126045,33.71535951,64.4172074,15.16504133,12.00957474,966.7145699,96537,7.306932894,10
Lucknow,487,45.6064763,288.8539542,47.8598485,7.595590738,37.32723172,14.56217552,19.41659946,26.07076988,17.83665379,257.0146339,1018.717519,357904,4.408140324,10
Bangalore,95,148.8738043,249.6125947,61.24244069,6.611145752,26.89050178,32.12767905,20.52460485,69.31397616,11.35331342,244.4467012,993.6317549,242564,6.968444749,10
Srinagar,172,137.0640666,84.06713323,5.238467546,1.528406768,47.09326509,50.97560405,38.80380697,95.45653478,9.367525823,254.1593103,979.7155891,496124,6.577425487,10
Chennai,437,203.5386925,244.4946189,63.11828412,7.412134793,49.44204004,65.09968817,19.2356838,43.75642968,12.5839356,112.7689965,980.0418202,37356,9.603627584,10
Mumbai,252,23.64645913,174.540866,57.9902044,2.251624437,43.45072741,95.86335775,31.53255276,48.41500975,10.88244058,205.1485174,1046.837537,155561,0.019297343,10
Jaipur,365,187.4854238,222.2407878,41.1676772,7.087030596,4.371870288,79.08140892,16.4668021,32.32685936,7.78651469,135.5671221,1044.743337,7424,4.149405605,10
Patna,479,70.3828199,178.9594161,15.69555535,5.355904309,26.38059207,42.53899195,18.18024895,55.86750124,6.551457563,73.88704403,1009.82372,72573,0.18647153,10
Srinagar,420,221.3833566,299.421813,17.79822229,7.350068092,35.8923094,29.64075894,30.49149854,35.42049049,15.6759005,292.3165127,951.4348692,233340,1.686059976,10
Jaipur,189,12.18509049,25.67341255,52.41025547,5.075977426,3.02315772,68.44802298,19.37247387,44.82372192,15.86827434,195.5701119,955.7135533,367845,2.344524722,10
Patna,350,38.34553531,112.75566,77.97710574,6.679570151,17.81883965,79.07025459,17.27106151,54.88598776,7.444301268,184.9773143,1031.392364,489724,3.092301582,10
Lucknow,257,224.1759324,149.9172029,29.5814109,0.298333183,2.461420013,99.63581863,42.25742361,39.09857376,3.460122613,173.2821423,985.0518371,125330,6.672976926,10
Varanasi,274,104.3289704,243.9055716,22.43350284,6.653753585,6.259852928,86.05670767,22.08983679,72.24766306,3.583979009,115.9911028,1045.678032,378073,7.068903343,10
Nashik,470,123.1315115,214.8456287,54.90716164,3.373300337,32.39030725,86.45469319,32.17010089,39.76524896,1.835758258,89.10055499,1006.411736,399262,0.112699116,10
Vadodara,132,91.49770442,204.5993794,26.75385029,3.352001153,24.81426469,9.589015855,26.03326981,80.12936602,8.976076595,93.4186441,1035.179082,77083,5.880222926,10
Nashik,51,42.55672755,94.1147564,38.97279115,4.513949433,21.34295708,29.7012593,38.29637427,90.32906035,6.132882047,113.989207,1030.723384,269685,6.385399141,10
Jaipur,297,123.3221293,294.544528,17.82697352,4.810755175,11.80023458,11.52128218,33.19886064,76.42620004,4.69055519,39.31694504,975.3535044,218359,6.028902058,10
Pune,371,219.7231462,153.7220278,64.95382397,5.92167163,16.39371652,57.3085495,32.48938805,23.97633247,9.046164076,219.5676887,1018.285051,54541,6.894056071,10
Meerut,217,201.2862307,276.143561,73.53121329,0.840422551,26.02856816,37.04958376,40.48935646,97.99853664,16.06420022,210.4979858,958.7481199,107811,8.736791816,10
Patna,472,235.7976343,170.4698052,45.40008795,6.714859187,49.17202767,38.12559419,13.87639499,23.43042625,18.49822911,98.6794193,987.1931554,387364,1.478752342,10
Rajkot,200,240.5678061,114.2221769,76.48165791,6.910992658,22.62711405,54.76645126,33.21826439,34.02125993,19.40666968,153.9367176,985.0085473,54155,3.89012214,10
Jaipur,170,182.4553234,91.45269631,49.72460413,1.388665549,27.00868971,48.98039684,36.09770904,93.20149245,12.24826238,64.21154,1004.504866,384622,6.599448486,10
Mumbai,130,235.9843778,44.77019375,67.81921301,2.017621094,23.8828447,92.42186924,14.29396884,75.4222883,9.99282545,176.7275822,980.0861379,293673,1.296137527,10
Mumbai,116,69.65366974,295.1918755,72.13979961,4.545819959,39.98954232,32.99720855,23.58382103,33.71049131,10.20018475,296.6231372,997.0279957,204032,0.904428671,10
Surat,459,194.335626,103.7860878,71.47307994,6.290006017,46.33967561,39.47485451,29.04214515,63.80765608,12.20112753,25.20708997,1014.05766,142718,8.736774889,10
Mumbai,115,167.7945209,139.1427712,31.62152399,5.381116024,20.82730009,21.76010707,35.5192065,32.923155,15.37962267,264.5821515,1033.966888,13601,8.206098757,10
Lucknow,282,202.0275761,280.7831529,23.27843683,0.219661746,5.320752093,27.55959806,13.2133196,60.65527191,18.69208508,135.7605272,954.6213404,278228,1.093784735,10
Mumbai,231,220.143609,59.34011914,11.71038148,8.399738793,29.81909632,21.83090638,27.00372852,74.82678405,19.02671476,163.7023225,951.1423789,109839,5.444392868,10
Kolkata,366,247.1603886,146.1025079,16.04169162,7.336259939,33.98041681,54.88518136,39.23315642,44.20736658,16.06689144,103.9455798,996.663931,373275,8.420797704,10
Ludhiana,337,114.8230852,282.7145946,71.38049064,9.669391325,9.73304039,88.16761912,14.57006477,44.97206652,4.871221174,196.3481837,1049.815068,356258,6.587029618,10
Bangalore,208,171.7830601,290.8352509,66.65509479,5.853298205,5.182013945,77.03193465,38.21612915,39.91988585,2.613864804,267.1316504,986.6723733,406504,7.509200713,10
Thane,198,96.21280297,43.57624774,65.08183816,7.327387376,47.5020245,83.13939095,11.94545395,87.37940146,19.9267687,212.9332871,970.5330299,28578,7.84926606,10
Nashik,410,37.83248568,248.5479066,64.62422264,0.787929056,25.48412701,6.842999897,30.10157051,99.54155246,4.657267115,184.1122201,1020.81608,406012,7.999850703,10
Bhopal,172,21.95181664,117.9800888,32.41362644,3.652282277,43.59782975,78.48486798,37.81569995,76.42834689,4.755356872,77.01983624,1009.22353,186944,9.959399653,10
Kolkata,396,203.4852375,291.8468646,55.58321566,1.674185635,25.94597241,7.837052476,39.55736094,37.57354406,4.988985231,251.1592094,1048.461123,316317,0.304684858,10
Thane,266,58.46240529,73.12659019,19.66681566,4.324940472,25.73036857,61.71317167,21.2758489,58.30795159,12.05904087,147.3662949,1025.781529,281523,6.944973729,10
Indore,64,206.1908684,252.9235924,75.62101078,1.978953411,46.00496328,71.89174642,43.50415331,44.10914105,9.326309638,37.04056314,993.6023716,313451,2.41167689,10
Kolkata,298,167.8794904,70.46512207,59.75207423,6.513629871,3.985428979,20.95311825,29.67000714,84.11545657,2.075222087,174.5352691,1043.308657,234479,8.948948417,10
Patna,79,27.50752599,241.384641,67.52742731,6.284530509,42.56204531,34.97430431,29.99334242,87.34389126,18.59829618,202.5683175,1036.652751,196193,6.118468117,10
Bhopal,59,14.4875537,49.95505351,32.9026649,2.957638088,46.08493791,79.20384654,41.56705297,54.32357541,2.584728844,162.4235578,1034.919161,83050,9.513291475,10
Bhopal,436,200.7463116,57.77261227,52.09163224,0.335869842,2.167297098,59.89108082,31.2189242,97.15402509,15.59671008,155.7490137,1015.347367,38935,6.154550763,10
Meerut,84,141.9866324,98.03634835,20.38777771,9.07485108,31.16014745,41.03159359,35.08271612,55.47588567,8.958969546,122.7371892,969.1810066,106887,0.441940941,10
Meerut,359,59.2498969,41.36697479,5.840887195,0.228636877,36.34224958,43.39914738,21.72777041,63.43200151,17.83849357,291.3574624,1015.251308,133192,9.834534961,10
Pune,317,220.5683116,70.76439431,55.03948839,8.606233355,26.16097454,49.94855452,17.85980787,36.05084692,17.26929365,2.20864047,971.6482485,377996,3.496927024,10
Indore,219,142.1453318,158.848919,7.96244598,7.847232637,41.94374446,49.60577934,20.32762445,41.75486433,8.489416625,174.4469294,1043.76758,153550,9.556199185,10
Lucknow,134,90.44026846,270.3098462,67.5494714,6.444795282,31.3409489,82.61636486,41.7558357,33.44152318,14.57136042,178.5118602,994.2579768,284264,6.083058556,10
Ludhiana,214,222.8401869,204.6132561,20.44675942,9.346966725,40.76014353,28.22106062,27.50115952,52.46281583,2.836494628,169.1485103,1006.71562,445289,8.683889073,10
Indore,324,66.32679506,242.9755201,9.796761856,4.03548037,45.37536417,5.739126084,29.50442654,24.422717,3.097287886,239.9138779,1036.877763,336666,2.442151805,10
Patna,314,215.7949989,235.9207392,19.95203326,5.248367276,7.23887533,33.22171584,13.12766971,50.59163215,2.826174584,156.5525043,1004.704481,37960,2.916064144,10
Delhi,105,243.4771988,146.866825,38.27371329,0.295129532,23.0111465,67.50289264,16.36926723,97.6795386,3.497205776,158.5884221,1006.487478,211080,6.496952559,10
Indore,113,144.5876405,190.1912825,20.57161609,2.754650102,19.95167482,55.81491387,23.99528668,36.80192615,1.500295837,19.75611529,961.1336944,110197,4.762639252,10
Ludhiana,265,211.5967614,125.9139134,23.00440759,8.8648632,27.85820291,46.79806393,25.37814889,49.13280915,11.04172993,265.2047575,977.611287,172841,7.813402686,10
Rajkot,427,234.453297,270.1048054,62.97878429,0.485341683,8.379496153,93.2196059,10.36511938,29.68928403,1.810974377,197.432783,984.1169145,228944,3.571191062,10
Pune,90,19.34031395,241.1162037,18.10863131,6.251212775,44.25261613,60.37713108,31.43279804,50.25443655,12.8007353,10.63230576,1045.278143,189166,2.389084373,10
Patna,421,176.0653417,64.25831951,44.18040981,6.564386029,45.49795963,55.59363724,43.31830776,73.2498101,16.96812589,172.4030122,956.6700533,188900,1.089718687,10
Pune,483,101.0009666,20.99127014,54.30507592,5.694433109,20.27213907,79.4451654,16.42964617,82.79361549,5.521287391,185.203201,951.5842558,270522,0.694160167,10
Srinagar,486,96.34746367,89.92963647,39.69783234,1.536092288,41.53694427,70.95758167,40.75527738,23.40759737,1.242842711,172.7719368,968.3769322,228524,4.142886382,10
Mumbai,70,155.9217487,296.2226905,74.47513789,9.365506294,16.35360323,53.87326397,11.93373032,33.12580349,17.85326629,73.54112134,1013.852628,33772,0.802922016,10
Jaipur,133,204.5748955,31.52109827,41.47077964,4.304295231,8.548270916,36.24011153,16.66878377,55.86795403,8.056242439,206.8443429,1021.018232,193257,5.75874627,10
Mumbai,150,176.7658935,90.25581955,43.95150117,9.772072496,43.58998245,40.24370491,43.23810243,56.1849264,14.93620517,11.93952097,1010.163598,75303,3.587762112,10
Varanasi,101,67.64046251,257.8021564,45.79879063,5.453945862,46.27684018,7.68585395,21.65231018,78.25001904,17.31248908,175.0153482,972.8377731,213800,1.679743482,10
Bangalore,347,245.9571067,123.770399,34.29778224,9.140836667,2.801972981,62.65758681,25.97017744,23.43466972,13.88767809,204.7904169,963.0933065,173489,5.097724797,10
Ludhiana,397,74.38917781,280.2973748,59.96943944,3.879590653,7.177845934,48.18430064,37.72571922,47.68086511,18.19919086,290.780651,993.6391173,216672,1.725724816,10
Thane,429,33.65991171,152.799789,38.94256791,2.040071635,33.54792492,37.94865946,34.78884018,87.30047558,7.525411607,102.5158435,967.2762326,89187,7.180130458,10
Bangalore,350,112.0347367,276.4297424,27.61271504,5.682739958,45.23138817,24.00056558,40.75110481,36.91961147,7.924529571,262.6608758,984.8277707,101041,0.070997182,10
Nagpur,161,210.4143065,135.1560513,30.05442434,6.512470342,12.16788919,52.71370163,41.58993148,26.52132721,3.269634941,111.1625029,957.7735912,404879,8.663376091,10
Jaipur,423,93.40181484,84.75499315,69.04556223,1.315175757,24.96844564,11.65060701,18.25545468,22.39644847,2.654499782,266.174014,983.3921972,240878,5.328179847,10
Agra,223,116.8436189,101.1233297,30.27366338,7.83239734,36.12642771,18.89216128,33.63210503,82.91923291,2.075816725,246.1653534,994.1101633,83434,0.307394948,10
Chennai,74,60.06350221,269.8790859,54.20254315,5.589551853,39.22254281,18.52067641,16.86788559,67.51213292,4.076069938,80.08331188,1017.737251,442668,9.956019248,10
Thane,493,36.8977674,170.439858,23.53099126,1.879270213,14.87032665,93.5925718,29.37743855,77.32343401,13.85810507,171.3661865,978.1959946,188627,3.471873808,10
Indore,146,229.8523554,164.1661488,43.41514039,0.286757671,33.46970391,51.07035249,14.60494288,34.55526699,12.53398323,87.62673761,1034.156255,375981,8.664209816,10
Pune,224,139.0398408,182.3387482,56.34610719,2.719139625,17.3821818,44.71971734,28.48178068,41.6215482,13.3569533,236.5216276,958.5613345,488654,1.506112388,10
Meerut,88,41.97199404,278.7240154,70.81401829,4.036800068,46.73225739,8.859683495,21.74996118,49.18902993,19.11096768,262.1498906,1023.147555,300917,1.945155813,10
Thane,180,230.5324823,222.8744713,43.50114911,2.926154974,3.467094177,69.52411389,21.60823062,20.86992134,18.35861791,216.2049663,1005.696765,127849,1.291524264,10
Rajkot,241,239.7518924,129.3692669,47.77923558,4.516264792,3.510622869,85.89211253,24.05531309,48.85038764,16.8223121,279.7372979,989.7161977,414156,7.817664695,10
Nagpur,106,179.5798679,79.745504,61.48098578,0.883707572,41.51159123,16.66751501,26.21303612,60.90917972,1.064700664,166.3369369,953.2553791,177918,2.779627523,10
Meerut,492,248.1130508,239.4568466,66.84460057,5.139561816,45.9639982,70.34206235,16.05211775,47.54817746,8.280811767,203.1032964,963.5419873,425868,5.772921854,10
Delhi,119,206.0778788,79.12113984,69.93972632,2.291398278,25.08707604,69.48216994,18.51190261,34.97723287,17.90094349,75.66703004,1036.16246,105372,9.127552829,10
Chennai,376,146.7841176,231.6923603,18.22170528,4.277775404,4.625011491,95.30799908,41.50683801,50.04376299,4.70550621,237.1109734,1018.26594,426712,5.961748021,10
Rajkot,467,25.56016953,49.02965965,24.65138067,8.155074005,30.5022574,82.30128398,38.60165376,71.68926331,6.710510826,72.78658323,985.8794905,480188,2.887213763,10
Lucknow,130,180.0450558,118.1782155,74.68691505,1.636447086,11.75526361,48.88972952,38.33204712,47.55435348,17.25186553,21.47255729,1035.513697,83035,8.775813384,10
Nagpur,288,170.7000156,38.69026938,36.51650259,4.342483464,32.705056,56.80744453,11.46639801,24.15833021,13.16088201,185.4682735,1002.412247,227643,4.364953786,10
Patna,148,207.9691422,171.0887104,37.29953205,8.247928259,30.33461363,55.28749417,38.95921524,64.27404659,6.733844771,250.9452761,972.3932643,320244,5.122898409,10
Nashik,88,211.4933732,201.0703146,71.49094406,0.492123461,34.60700756,29.00405764,30.92287312,59.68385828,15.99632457,272.8198334,1024.018697,62013,5.731064602,10
Chennai,277,59.96568509,220.7301178,6.376511174,6.23075835,48.33177626,93.19582701,28.50226863,57.08370775,16.68913938,8.922084359,1028.16005,193952,3.19973287,10
Thane,345,181.6594815,81.18292888,8.225155231,7.700841059,8.745207786,77.30683073,26.6012155,90.91973215,14.06765401,50.62687064,968.8672974,4042,6.923534331,10
Hyderabad,359,62.2768337,235.4586153,52.71341314,3.033466089,46.14852877,89.3686599,13.59397682,36.67674781,13.12915322,92.70409502,996.5169148,110416,4.047481019,10
Varanasi,213,106.8980337,164.3919743,49.43368934,5.014063435,35.60831148,97.10206863,25.69783533,60.21913815,12.04446942,186.6330142,967.1202089,399640,1.804927955,10
Agra,124,52.26780667,153.1309528,58.83797307,3.592985956,34.40223658,81.34603665,40.50025067,62.3354393,5.716180316,21.0610484,979.9537243,425086,3.220401617,10
Chennai,159,151.7128667,148.2366991,46.28372857,5.233378474,44.52424807,18.62142858,38.28021247,94.45938437,19.80814639,87.20081529,1028.51871,198887,5.969765034,10
Nashik,380,196.4665162,283.7707262,11.83185415,9.658017867,13.83054926,82.84443542,27.76225784,31.70763312,6.71846469,115.694023,999.6895957,274034,3.202783935,10
Kolkata,139,238.2461995,95.67596112,67.08355621,6.139398144,20.48502916,7.982009731,18.9842104,41.15412616,18.52197311,254.7636221,1049.782719,342098,7.801330395,10
Thane,184,201.6512115,55.43342545,74.10053932,1.12541842,18.01585663,9.359988157,23.73369253,65.18084101,2.096493997,185.6259269,1012.623303,392761,3.677041626,10
Meerut,431,84.26297925,38.26718067,49.68125835,2.181202426,33.23452589,34.2183384,38.2118104,24.51376583,10.72210022,274.9264297,1047.899462,139019,4.688575061,10
Hyderabad,158,88.21184318,105.669355,49.98618416,8.775284283,4.663384945,98.04416744,44.49255402,22.95977871,13.5459218,120.135181,1003.754502,462083,2.182752666,10
Varanasi,464,54.82158302,286.3524374,78.88378591,1.826461176,3.318659456,6.694461831,35.67317339,78.9329948,16.04621528,15.80128048,1047.492766,187203,0.489186705,10
Chennai,219,237.8696636,184.9836081,69.51572252,3.412250285,22.40746864,83.31475208,39.24559803,73.06517976,1.190113569,194.9768826,997.5172086,118711,8.797625255,10
Bangalore,176,31.96487492,281.236554,21.60167945,0.548084874,13.10279376,46.70662623,10.55258833,63.52152615,14.76978655,201.7726412,1047.910921,163841,1.214622148,10
Jaipur,430,249.3133174,82.92237912,58.49606688,7.001861273,15.83193725,96.26490395,42.29520647,91.54874738,2.889747913,198.7302025,1006.282747,484300,3.303328633,10
Bhopal,138,51.42265218,170.5418594,73.24613209,5.943406986,34.78108404,45.15600056,19.43018848,59.72713919,19.6819585,172.6883395,972.7620525,357110,4.240938766,10
Nashik,492,89.25704429,275.610193,11.98636569,2.009749967,41.5902627,75.44521834,23.64065605,26.68519925,11.31262477,44.59842917,995.0555234,386396,5.508654936,10
Bangalore,197,247.2136486,228.6236452,11.33346907,9.764815219,40.07582057,84.54714558,37.5866484,96.41280736,7.76016845,262.9058012,977.0445728,184457,2.109514209,10
Lucknow,285,58.69765669,252.1533656,69.12182516,7.752769898,30.70151887,99.76017074,29.87807323,88.10085973,2.862107,58.43161029,1047.257806,336341,0.834138705,10
Patna,223,92.34790208,136.84303,38.02152002,1.437028459,29.14404358,67.20902436,21.80994373,30.06371662,4.539837334,294.7452089,1026.780003,160194,0.076539479,10
Lucknow,110,30.23751288,282.5411669,69.79118949,8.022781701,36.68256891,8.145323885,41.26940549,33.67360704,10.65646801,65.90365026,993.061126,464860,0.994693405,10
Nagpur,282,138.3593775,278.8487298,64.82625839,5.541651399,10.61004621,74.79966719,33.95001873,86.19606279,19.0419423,282.1785404,1004.719036,180717,2.408846784,10
Lucknow,211,106.1110177,56.09031253,37.26194043,4.776134618,37.8172476,80.5215,34.47226563,80.23583135,8.041390438,297.8101764,992.786437,28629,2.929529605,10
Agra,247,57.93274718,272.8013968,65.96989256,5.658331775,3.024276776,92.09143426,25.36748194,63.87330641,17.11405374,29.87981679,1037.886758,277942,6.640601789,10
Rajkot,82,26.50239357,73.23149485,43.5392021,8.218707531,48.93096013,63.09333401,29.9634211,27.19249068,14.68971559,81.28758931,965.1818859,31009,1.211906505,10
